"Title","Primary hostaddress","Host in cluster","Running on host / cluster","CMDB status","Operating system","GeneratedUniqueID"
"RZV-I1T-02.bev.int","10.2.3.93","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-I1T-02.bev.int""]"
"RZV-IDOIT-01.bev.int","10.2.5.30","RZ1-ESX-32","CL_PU","in operation","Windows Server 2019 Datacenter","[""RZV-IDOIT-01.bev.int""]"
"RZV-IGM-01.bev.int","10.2.9.8","RZ1-ESX-32","CL_PU","in operation","Windows Server 2003 Standard","[""RZV-IGM-01.bev.int""]"
"RZV-IGM-03.bev.int","10.2.9.10","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-IGM-03.bev.int""]"
"RZV-IMD-01","10.1.32.25","RZ2-ESX-39","CL_WEB","in operation","CentOS Linux 7.9.2009","[""RZV-IMD-01""]"
"RZV-IMD-01","","RZ1-ESX-39","CL_WEB","in operation","CentOS Linux 7.9.2009","[""RZV-IMD-01""]"
"RZV-IMD-01","","RZ1-ESX-39","CL_WEB","in operation","CentOS Linux 7.9.2009","[""RZV-IMD-01""]"
"RZV-IRS-01.bev.int","10.2.8.121","RZ1-ESX-34","CL_PU","in operation","Windows Server 2019 Datacenter","[""RZV-IRS-01.bev.int""]"
"RZV-JDISC-01.bev.int","10.1.51.21","RZ1-ESX-36","CL_DMZ","in operation","Windows Server 2019 Datacenter","[""RZV-JDISC-01.bev.int""]"
"RZV-JIR-01","10.2.3.12","rz2-esx-34.bev.int","CL_PU","in operation","CentOS Linux 7.8.2003","[""RZV-JIR-01""]"
"rzv-kgb-01.bev.int","","RZ2-ESX-47","CL_DB","in operation","Oracle Linux Server 7.4","[""rzv-kgb-01.bev.int""]"
"rzv-kmo-01.bev.int","","RZ2-ESX-46","CL_DB","in operation","Oracle Linux Server 8.6","[""rzv-kmo-01.bev.int""]"
"RZV-KMORC-01","10.1.64.81","RZ2-ESX-47","CL_DB","in operation","Oracle Linux Server 9.5","[""RZV-KMORC-01""]"
"RZV-KMORC-01","10.1.64.81","RZ2-ESX-46","CL_DB","in operation","Oracle Linux Server 9.5","[""RZV-KMORC-01""]"
"RZV-LDC-01.bev.int","10.2.6.60","RZ2-ESX-35","CL_PU_MAT","in operation","Windows Server 2019 Datacenter","[""RZV-LDC-01.bev.int""]"
"rzv-leuorc-01.beu.local","","RZ1-ESX-46","CL_DB","in operation","Red Hat Enterprise Server 5.9","[""rzv-leuorc-01.beu.local""]"
"RZV-LFR-01","10.2.3.14","RZ1-ESX-31","CL_PU","in operation","CentOS Linux 7.8.2003","[""RZV-LFR-01""]"
"RZV-LPX-02","","RZ1-ESX-31","CL_PU","in operation","CentOS","[""RZV-LPX-02""]"
"RZV-LTS-01.bev.int","10.2.8.21","","","in operation","Windows Server 2019 Datacenter","[""RZV-LTS-01.bev.int""]"
"RZV-LTS-02.bev.int","10.2.8.22","rz2-esx-32.bev.int","CL_PU","in operation","Windows Server 2019 Datacenter","[""RZV-LTS-02.bev.int""]"
"RZV-LTS-03.bev.int","10.2.8.23","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-LTS-03.bev.int""]"
"RZV-LZZ-01.bev.int","10.2.8.11","RZ1-ESX-50","CL_PU","in operation","Windows Server 2019 Datacenter","[""RZV-LZZ-01.bev.int""]"
"RZV-LZZ-02.bev.int","10.2.8.12","rz2-esx-34.bev.int","CL_PU","in operation","Windows Server 2019 Datacenter","[""RZV-LZZ-02.bev.int""]"
"RZV-LZZ-04.bev.int","10.2.8.16","RZ1-ESX-32","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-LZZ-04.bev.int""]"
"RZV-LZZ-06.bev.int","10.2.8.18","RZ1-ESX-34","CL_PU","in operation","Windows Server 2019 Datacenter","[""RZV-LZZ-06.bev.int""]"
"RZV-M365-01.bev.int","10.2.10.111","","","in operation","Windows Server 2019 Datacenter","[""RZV-M365-01.bev.int""]"
"RZV-MAT-01.bev.int","","RZ1-ESX-35","CL_PU_MAT","in operation","Windows Server 2019 Datacenter","[""RZV-MAT-01.bev.int""]"
"RZV-MAT-02.bev.int","","RZ2-ESX-35","CL_PU_MAT","in operation","Windows Server 2019 Datacenter","[""RZV-MAT-02.bev.int""]"
"RZV-MAT-03.bev.int","","RZ2-ESX-33","CL_PU","in operation","Windows Server 2019 Datacenter","[""RZV-MAT-03.bev.int""]"
"RZV-MAT-04.bev.int","","RZ2-ESX-50","CL_PU","in operation","Windows Server 2019 Datacenter","[""RZV-MAT-04.bev.int""]"
"RZV-MIS-01.bev.int","10.122.73.60","RZ1-ESX-36","CL_DMZ","in operation","Windows Server 2008 R2","[""RZV-MIS-01.bev.int""]"
"RZV-MIS-02.bev.int","10.122.73.61","RZ2-ESX-37","CL_DMZ","in operation","Windows Server 2019","[""RZV-MIS-02.bev.int""]"
"RZV-MPNAMT-01","10.1.37.7","rz1-esx-22.bev.int","CL_APOS","in operation","Windows Server 2019","[""RZV-MPNAMT-01""]"
"RZV-MPR-01","10.1.40.81","RZ1-ESX-36","CL_DMZ","in operation","CentOS Linux 7.8.2003","[""RZV-MPR-01""]"
"RZV-MPR-02","10.1.40.82","RZ1-ESX-36","CL_DMZ","in operation","CentOS Linux 7.8.2003","[""RZV-MPR-02""]"
"RZV-MPR-03","10.1.40.83","RZ1-ESX-36","CL_DMZ","in operation","CentOS Linux 7.8.2003","[""RZV-MPR-03""]"
"RZV-MST-00","","rz2-esx-30.bev.int","CL-CTX","in operation","Windows Server 2016","[""RZV-MST-00""]"
"RZV-MST-11.bev.int","10.2.7.123","","","in operation","Windows Server 2016","[""RZV-MST-11.bev.int""]"
"RZV-MST-21.bev.int","10.2.7.124","","","in operation","Windows Server 2019 Datacenter","[""RZV-MST-21.bev.int""]"
"RZV-MST-31.bev.int","","","","in operation","Windows Server 2019","[""RZV-MST-31.bev.int""]"
"RZV-NAV-01","","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2","[""RZV-NAV-01""]"
"RZV-NAV-02.bev.int","10.122.73.50","RZ1-ESX-36","CL_DMZ","in operation","Windows Server 2008 R2","[""RZV-NAV-02.bev.int""]"
"RZV-NBR-01.bev.int","10.2.2.72","RZ1-ESX-50","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-NBR-01.bev.int""]"
"RZV-NBSNAP-01","10.2.2.73","RZ1-ESX-34","CL_PU","in operation","Red Hat Enterprise Linux 9.4","[""RZV-NBSNAP-01""]"
"RZV-NCLOUD-01","10.1.42.21","","","in operation","CentOS Linux 7.9.2009","[""RZV-NCLOUD-01""]"
"RZV-OCR-01.bev.int","10.2.3.8","","","in operation","Windows Server 2003 Standard","[""RZV-OCR-01.bev.int""]"
"RZV-OCR-02.bev.int","10.2.3.5","","","in operation","Windows Server 2003 Standard","[""RZV-OCR-02.bev.int""]"
"RZV-OCR-03.bev.int","","rz2-esx-32.bev.int","CL_PU","in operation","Windows Server 2019 Datacenter","[""RZV-OCR-03.bev.int""]"
"RZV-OCR-03.bev.int","","rz2-esx-32.bev.int","CL_PU","in operation","Windows Server 2019 Datacenter","[""RZV-OCR-03.bev.int""]"
"RZV-OEUADM-02.beu.local","10.70.2.139","RZ2-ESX-41","CL_BEU","in operation","Windows Server 2016","[""RZV-OEUADM-02.beu.local""]"
"RZV-OEUARC-01","","RZ1-ESX-41","CL_BEU","in operation","Red Hat Enterprise Linux 8.7","[""RZV-OEUARC-01""]"
"RZV-OEUARC-01","","RZ1-ESX-41","CL_BEU","in operation","Red Hat Enterprise Server 6.10","[""RZV-OEUARC-01""]"
"RZV-OEUCTS-02","","RZ1-ESX-51.bev.int","CL_BEU","in operation","Red Hat Enterprise Server 7.9","[""RZV-OEUCTS-02""]"
"RZV-OEUOTD-02","10.70.2.147","RZ1-ESX-41","CL_BEU","in operation","CentOS Linux 7.9.2009","[""RZV-OEUOTD-02""]"
"rzv-ogb-01.bev.int","10.1.64.55","RZ1-ESX-46","CL_DB","in operation","Red Hat Enterprise Server 5.10","[""rzv-ogb-01.bev.int""]"
"rzv-oli-01.bev.int","10.1.64.50","RZ1-ESX-46","CL_DB","in operation","Red Hat Enterprise Server 5.9","[""rzv-oli-01.bev.int""]"
"rzv-opsi-01.bev.int","","","","in operation","Rocky Linux release 8.10","[""rzv-opsi-01.bev.int""]"
"rzv-orc-01.ega.local","","RZ1-ESX-46","CL_DB","in operation","Red Hat Enterprise Server 5.9","[""rzv-orc-01.ega.local""]"
"rzv-otd-02.bev.int","10.1.64.148","RZ1-ESX-36","CL_DMZ","in operation","CentOS Linux 7.9.2009","[""rzv-otd-02.bev.int""]"
"RZV-OTUADM-02.btu.local","10.75.1.140","RZ1-ESX-37","CL_DMZ","in operation","Windows Server 2019","[""RZV-OTUADM-02.btu.local""]"
"rzv-otuarc-01.btu.local","10.75.1.142","RZ1-ESX-36","CL_DMZ","in operation","Red Hat Enterprise Linux 8.8","[""rzv-otuarc-01.btu.local""]"
"rzv-otuarc-01.btu.local","","RZ2-ESX-37","CL_DMZ","in operation","Red Hat Enterprise Server 6.10","[""rzv-otuarc-01.btu.local""]"
"rzv-otucts-02.btu.local","","RZ2-ESX-36","CL_DMZ","in operation","Red Hat Enterprise Server 7.9","[""rzv-otucts-02.btu.local""]"
"rzv-otuotd-02.btu.local","10.75.1.148","RZ1-ESX-37","CL_DMZ","in operation","CentOS Linux 7.9.2009","[""rzv-otuotd-02.btu.local""]"
"RZV-OTUSCM-01","10.75.1.91","RZ1-ESX-36","CL_DMZ","in operation","CentOS Linux 7.9.2009","[""RZV-OTUSCM-01""]"
"rzv-poptest-01.bev.int","10.2.8.101","","","in operation","Rocky Linux 9.5","[""rzv-poptest-01.bev.int""]"
"RZV-POR-01.user.bev.int","10.2.3.120","RZ1-ESX-31","CL_PU","in operation","Windows Server 2003","[""RZV-POR-01.user.bev.int""]"
"RZV-POR-02.user.bev.int","10.2.3.122","RZ1-ESX-31","CL_PU","in operation","Windows Server 2003","[""RZV-POR-02.user.bev.int""]"
"RZV-PTR-03.bev.int","10.2.2.153","rz2-esx-32.bev.int","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-PTR-03.bev.int""]"
"RZV-PTR-04.bev.int","10.2.2.154","RZ2-ESX-50","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-PTR-04.bev.int""]"
"RZV-PTR-11.bev.int","10.2.3.101","","","in operation","Windows Server 2008 R2 Standard","[""RZV-PTR-11.bev.int""]"
"RZV-PTR-12.bev.int","10.2.3.102","RZ1-ESX-34","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-PTR-12.bev.int""]"
"RZV-PTR-13.bev.int","10.2.3.103","rz2-esx-34.bev.int","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-PTR-13.bev.int""]"
"RZV-PTR-14.bev.int","10.2.3.104","RZ2-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-PTR-14.bev.int""]"
"RZV-PTR-31.bev.int","10.2.2.155","","","in operation","Windows Server 2019 Datacenter","[""RZV-PTR-31.bev.int""]"
"rzv-pupgsql16-01.bev.int","10.1.64.110","RZ2-ESX-46","CL_DB","in operation","Rocky Linux 9.6","[""rzv-pupgsql16-01.bev.int""]"
"RZV-PVS-01","","RZ1-ESX-31","CL_PU","in operation","Red Hat Enterprise Server 5.3","[""RZV-PVS-01""]"
"RZV-QLOOK-01","10.1.11.13","RZ1-ESX-39","CL_WEB","in operation","CentOS 6","[""RZV-QLOOK-01""]"
"RZV-QRC-01","10.2.6.12","","","in operation","CentOS Linux 7.8.2003","[""RZV-QRC-01""]"
"RZV-REPORT-01.bev.int","10.2.5.11","RZ1-ESX-32","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-REPORT-01.bev.int""]"
"RZV-REPORT-02.bev.int","10.2.5.12","RZ2-ESX-31","CL_PU","in operation","Windows Server 2019 Datacenter","[""RZV-REPORT-02.bev.int""]"
"RZV-RICOH-03.bev.int","10.2.2.156","rz2-esx-34.bev.int","CL_PU","in operation","Windows Server 2019 Datacenter","[""RZV-RICOH-03.bev.int""]"
"RZV-SAMDB-01.bev.int","","","","in operation","Windows Server 2019 Datacenter","[""RZV-SAMDB-01.bev.int""]"
"RZV-SCM-01","10.1.64.91","RZ1-ESX-36","CL_DMZ","in operation","CentOS Linux 7.9.2009","[""RZV-SCM-01""]"
"rzv-sde-01.ega.local","","RZ1-ESX-47","CL_DB","in operation","Red Hat Enterprise Server 5.9","[""rzv-sde-01.ega.local""]"
"RZV-SFTPBMF-01.bev.int","10.1.41.71","RZ1-ESX-36","CL_DMZ","in operation","Windows Server 2019 Datacenter","[""RZV-SFTPBMF-01.bev.int""]"
"RZV-SLR-01.bev.int","10.2.7.13","","","in operation","Windows Server 2008 R2 Standard","[""RZV-SLR-01.bev.int""]"
"RZV-SPI-01.bev.int","10.2.3.31","","","in operation","Windows Server 2008 R2 Standard","[""RZV-SPI-01.bev.int""]"
"RZV-SPIDB-01.bev.int","10.2.3.33","RZ1-ESX-33","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-SPIDB-01.bev.int""]"
"RZV-SQL-01.bev.int","10.1.64.64","RZ1-ESX-37","CL_DMZ","in operation","Windows Server 2008 R2 Standard","[""RZV-SQL-01.bev.int""]"
"RZV-SQLPU-01.bev.int","10.1.64.65","RZ2-ESX-36","CL_DMZ","in operation","Windows Server 2008 R2 Standard","[""RZV-SQLPU-01.bev.int""]"
"RZV-SSHDL-01","10.2.6.40","","","in operation","Rocky Linux 9.4","[""RZV-SSHDL-01""]"
"RZV-STD-01.bev.int","10.2.6.104","rz2-esx-32.bev.int","CL_PU","in operation","Windows Server 2003 Standard","[""RZV-STD-01.bev.int""]"
"RZV-STF-01.bev.int","10.2.7.2","","","in operation","Windows Server 2008 R2 Standard","[""RZV-STF-01.bev.int""]"
"RZV-STF-11.bev.int","10.2.7.115","","","in operation","Windows Server 2019 Datacenter","[""RZV-STF-11.bev.int""]"
"RZV-STF-12.bev.int","10.2.7.116","","","in operation","Windows Server 2019 Datacenter","[""RZV-STF-12.bev.int""]"
"RZV-SVN-01","10.2.3.13","RZ1-ESX-32","CL_PU","in operation","CentOS 5.5","[""RZV-SVN-01""]"
"rzv-svn-01.bev.int","10.2.3.13","","","in operation","CentOS 5.5","[""rzv-svn-01.bev.int""]"
"RZV-TAS-02.bev.int","10.2.5.227","","","in operation","Windows Server 2008 R2 Standard","[""RZV-TAS-02.bev.int""]"
"RZV-TAS-03.bev.int","10.2.5.226","","","in operation","Windows Server 2019 Datacenter","[""RZV-TAS-03.bev.int""]"
"rzv-tcs-01.bev.int","10.2.3.23","rz2-esx-32.bev.int","CL_PU","in operation","Rocky Linux 9.4","[""rzv-tcs-01.bev.int""]"
"RZV-THP-01.bev.int","10.2.8.13","RZ2-ESX-31","CL_PU","in operation","Windows Server 2019 Datacenter","[""RZV-THP-01.bev.int""]"
"RZV-THP-02.bev.int","10.2.8.4","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-THP-02.bev.int""]"
"RZV-TRA-01","","RZ1-ESX-39","CL_WEB","in operation","CentOS Linux 7.9.2009","[""RZV-TRA-01""]"
"RZV-TRA-02","10.1.42.32","RZ1-ESX-39","CL_WEB","in operation","CentOS Linux 7.8.2003","[""RZV-TRA-02""]"
"RZV-TRA-03","","RZ2-ESX-59","CL_WEB","in operation","CentOS Linux 7.8.2003","[""RZV-TRA-03""]"
"RZV-TSK-01.bev.int","10.2.2.80","RZ2-ESX-31","CL_PU","in operation","Windows Server 2019 Datacenter","[""RZV-TSK-01.bev.int""]"
"RZV-TUPGSQL16-01","10.75.1.21","RZ2-ESX-46","CL_DB","in operation","Rocky Linux 9.5","[""RZV-TUPGSQL16-01""]"
"RZV-TUPGSQL16-01","10.75.1.21","RZ2-ESX-47","CL_DB","in operation","Rocky Linux 9.5","[""RZV-TUPGSQL16-01""]"
"RZV-TUPGSQL16-02","10.75.1.110","RZ2-ESX-46","CL_DB","in operation","Rocky Linux 9.6","[""RZV-TUPGSQL16-02""]"
"RZV-VA0-01.bev.int","10.2.3.51","RZ1-ESX-32","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-01.bev.int""]"
"RZV-VA0-03.bev.int","10.2.3.52","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-03.bev.int""]"
"RZV-VA0-04.bev.int","10.2.3.53","RZ1-ESX-32","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-04.bev.int""]"
"RZV-VA0-06.bev.int","10.2.3.54","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-06.bev.int""]"
"RZV-VA0-07.bev.int","10.2.3.55","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-07.bev.int""]"
"RZV-VA0-11.bev.int","10.2.3.56","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-11.bev.int""]"
"RZV-VA0-12.bev.int","10.2.3.57","","","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-12.bev.int""]"
"RZV-VA0-19.bev.int","10.2.3.58","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-19.bev.int""]"
"RZV-VA0-23.bev.int","10.2.3.59","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-23.bev.int""]"
"RZV-VA0-30.bev.int","10.2.3.60","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-30.bev.int""]"
"RZV-VA0-32.bev.int","10.2.3.61","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-32.bev.int""]"
"RZV-VA0-34.bev.int","10.2.3.62","RZ1-ESX-32","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-34.bev.int""]"
"RZV-VA0-40.bev.int","10.2.3.63","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-40.bev.int""]"
"RZV-VA0-41.bev.int","10.2.3.64","RZ1-ESX-32","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-41.bev.int""]"
"RZV-VA0-42.bev.int","10.2.3.65","","","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-42.bev.int""]"
"RZV-VA0-45.bev.int","10.2.3.66","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-45.bev.int""]"
"RZV-VA0-46.bev.int","10.2.3.67","","","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-46.bev.int""]"
"RZV-VA0-47.bev.int","10.2.3.68","","","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-47.bev.int""]"
"RZV-VA0-49.bev.int","10.2.3.69","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-49.bev.int""]"
"RZV-VA0-50.bev.int","10.2.3.70","","","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-50.bev.int""]"
"RZV-VA0-51.bev.int","10.2.3.71","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-51.bev.int""]"
"RZV-VA0-55.bev.int","10.2.3.72","RZ1-ESX-34","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-55.bev.int""]"
"RZV-VA0-56.bev.int","10.2.3.73","","","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-56.bev.int""]"
"RZV-VA0-57.bev.int","10.2.3.74","","","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-57.bev.int""]"
"RZV-VA0-60.bev.int","10.2.3.75","RZ1-ESX-32","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-60.bev.int""]"
"RZV-VA0-62.bev.int","10.2.3.76","RZ1-ESX-34","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-62.bev.int""]"
"RZV-VA0-63.bev.int","10.2.3.77","rz2-esx-32.bev.int","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-63.bev.int""]"
"RZV-VA0-65.bev.int","10.2.3.78","rz2-esx-32.bev.int","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-65.bev.int""]"
"RZV-VA0-66.bev.int","10.2.3.79","","","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-66.bev.int""]"
"RZV-VA0-67.bev.int","10.2.3.80","","","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-67.bev.int""]"
"RZV-VA0-68.bev.int","10.2.3.81","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-68.bev.int""]"
"RZV-VA0-72.bev.int","10.2.3.82","RZ1-ESX-33","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-72.bev.int""]"
"RZV-VA0-73.bev.int","10.2.3.83","","","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-73.bev.int""]"
"RZV-VA0-75.bev.int","10.2.3.84","rz2-esx-32.bev.int","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-75.bev.int""]"
"RZV-VA0-76.bev.int","10.2.3.85","RZ1-ESX-32","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-76.bev.int""]"
"RZV-VA0-80.bev.int","10.2.3.86","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-80.bev.int""]"
"RZV-VA0-81.bev.int","10.2.3.87","RZ2-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-81.bev.int""]"
"RZV-VA0-83.bev.int","10.2.3.88","","","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-83.bev.int""]"
"RZV-VA0-85.bev.int","10.2.3.89","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-85.bev.int""]"
"RZV-VA0-90.bev.int","10.2.3.90","","","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-90.bev.int""]"
"RZV-VA0-91.bev.int","10.2.3.91","RZ1-ESX-34","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VA0-91.bev.int""]"
"RZV-VAT-63-3.bev.int","10.2.3.143","RZ1-ESX-34","CL_PU","in operation","Windows Server 2008 R2 Standard","[""RZV-VAT-63-3.bev.int""]"
"RZV-VCB-01.bev.int","10.2.8.150","RZ1-ESX-34","CL_PU","in operation","Windows Server 2019 Datacenter","[""RZV-VCB-01.bev.int""]"
"rzv-vdb-01.bev.int","10.1.64.40","RZ1-ESX-46","CL_DB","in operation","Red Hat Enterprise Server 5.9","[""rzv-vdb-01.bev.int""]"
"rzv-vtukmo-01.btu.local","","RZ1-ESX-47","CL_DB","in operation","Oracle Linux Server 8.6","[""rzv-vtukmo-01.btu.local""]"
"rzv-vtuorc-01.btu.local","10.75.1.40","RZ1-ESX-46","CL_DB","in operation","Red Hat Enterprise Server 5.9","[""rzv-vtuorc-01.btu.local""]"
"RZV-VVC-01.bev.int","10.2.9.100","","","in operation","VMware Photon OS","[""RZV-VVC-01.bev.int""]"
"RZV-VVCSQL-01.bev.int","10.1.64.63","RZ1-ESX-36","CL_DMZ","in operation","Windows Server 2008 R2 Standard","[""RZV-VVCSQL-01.bev.int""]"
"RZV-VVCSQL-02","","RZ1-ESX-36","CL_DMZ","in operation","Windows Server 2008 R2","[""RZV-VVCSQL-02""]"
"rzv-wbc-01.ega.local","10.1.33.22","RZ1-ESX-36","CL_DMZ","in operation","Windows","[""rzv-wbc-01.ega.local""]"
"rzv-wbc-02.ega.local","10.1.33.122","RZ1-ESX-37","CL_DMZ","in operation","Windows","[""rzv-wbc-02.ega.local""]"
"RZV-WCD-01","","RZ1-ESX-39","CL_WEB","in operation","CentOS Linux 7.5.1804","[""RZV-WCD-01""]"
"RZV-WIN-01.extern.local","10.2.3.201","RZ1-ESX-31","CL_PU","in operation","Windows Server 2019","[""RZV-WIN-01.extern.local""]"
"RZV-WIN-02.extern.local","10.2.3.202","rz2-esx-32.bev.int","CL_PU","in operation","Windows Server 2019","[""RZV-WIN-02.extern.local""]"
"RZV-ZWR-01","10.1.43.41","RZ1-ESX-39","CL_WEB","in operation","CentOS 7","[""RZV-ZWR-01""]"
"RZV-ZWR-02","10.1.15.42","RZ1-ESX-39","CL_WEB","in operation","CentOS 7","[""RZV-ZWR-02""]"
"RZV-ZWR-03","10.1.15.43","RZ1-ESX-39","CL_WEB","in operation","CentOS 7","[""RZV-ZWR-03""]"
"SENTRY-1","","RZ2-ESX-31","CL_PU","in operation","CentOS Linux 7.9.2009","[""SENTRY-1""]"
"ssh-test","","RZ1-ESX-32","CL_PU","in operation","Rocky Linux","[""ssh-test""]"
"stpdev.bev.gv.at","10.70.5.60","","","in operation","Rocky Linux 9.6","[""stpdev.bev.gv.at""]"
"TELEFONBUCH-01","10.2.20.41","RZ1-ESX-34","CL_PU","in operation","Rocky Linux 9.4","[""TELEFONBUCH-01""]"
"temp_CentOS_5.5_64_5GB2011","","RZ1-ESX-33","CL_PU","in operation","Red Hat Enterprise Linux 5","[""temp_CentOS_5.5_64_5GB2011""]"
"temp_CentOS_6.5_Opentext","","RZ1-ESX-34","CL_PU","in operation","Red Hat Enterprise Linux 6","[""temp_CentOS_6.5_Opentext""]"
"temp_CentOS_6.7_Opentext","","RZ1-ESX-32","CL_PU","in operation","Red Hat Enterprise Linux 6","[""temp_CentOS_6.7_Opentext""]"
"temp_CentOS_7.2_ACDC_FTP_intern","","RZ1-ESX-34","CL_PU","in operation","CentOS","[""temp_CentOS_7.2_ACDC_FTP_intern""]"
"temp_CentOS_7.2_ACDC_GNOME","","RZ1-ESX-34","CL_PU","in operation","CentOS","[""temp_CentOS_7.2_ACDC_GNOME""]"
"temp_CentOS_7.2_ACDC_GNOME_WEB","","RZ1-ESX-33","CL_PU","in operation","CentOS","[""temp_CentOS_7.2_ACDC_GNOME_WEB""]"
"temp_CentOS_7.2_DOP20","","RZ1-ESX-34","CL_PU","in operation","CentOS","[""temp_CentOS_7.2_DOP20""]"
"temp_CentOS_7.2_minimal","","RZ1-ESX-31","CL_PU","in operation","CentOS","[""temp_CentOS_7.2_minimal""]"
"temp_CentOS_7.2_minimal_Erwin","","RZ1-ESX-32","CL_PU","in operation","CentOS","[""temp_CentOS_7.2_minimal_Erwin""]"
"temp_CentOS_7.3_minimal","","RZ1-ESX-31","CL_PU","in operation","CentOS","[""temp_CentOS_7.3_minimal""]"
"temp_CentOS_7.4_IMD","","RZ1-ESX-32","CL_PU","in operation","CentOS","[""temp_CentOS_7.4_IMD""]"
"temp_CentOS_7.4_minimal","","RZ1-ESX-34","CL_PU","in operation","CentOS","[""temp_CentOS_7.4_minimal""]"
"temp_CentOS_7.4_portal","","RZ1-ESX-32","CL_PU","in operation","CentOS","[""temp_CentOS_7.4_portal""]"
"temp_CentOS_7.4_portal_20GB","","RZ1-ESX-31","CL_PU","in operation","CentOS","[""temp_CentOS_7.4_portal_20GB""]"
"temp_CentOS_7.5_minimal","","RZ1-ESX-33","CL_PU","in operation","CentOS","[""temp_CentOS_7.5_minimal""]"
"temp_CentOS_7.5_Tomcat","","RZ1-ESX-34","CL_PU","in operation","CentOS","[""temp_CentOS_7.5_Tomcat""]"
"temp_CentOS_7.6_BEUCLX-00","","RZ2-ESX-33","CL_PU","in operation","CentOS","[""temp_CentOS_7.6_BEUCLX-00""]"
"temp_CentOS_7.6_minimal","","RZ1-ESX-31","CL_PU","in operation","CentOS","[""temp_CentOS_7.6_minimal""]"
